"ID","tau","sl","sen"
"1050",0.0927074626088142,0.000297665596008301,0.000750551876379691
"1051",0.100050114095211,9.46521759033203e-05,0.000827067669172932
"1052",0.106646068394184,3.17096710205078e-05,0.000898203592814373
"1053",0.105521760880947,3.83853912353516e-05,0.000895522388059701
"1054",0.114553526043892,7.86781311035156e-06,0.000976058931860036
"1055",0.124914415180683,1.07288360595703e-06,0.00107142857142857
"1056",0.128257915377617,5.96046447753906e-07,0.00109215017064846
"1057",-0.0479834340512753,0.0610410086810589,-0.000598086124401914
"1058",-0.051409050822258,0.0447714254260063,-0.000671296296296294
"1059",-0.0464552193880081,0.06975968927145,-0.000584615384615383
"1060",-0.0404872633516788,0.114045724272728,-0.000485714285714286
"1061",-0.0351788513362408,0.169708266854286,-0.000415704387990761
"1062",-0.0314967930316925,0.218965232372284,-0.000368663594470046
"1063",-0.027920164167881,0.275875270366669,-0.000312500000000003
"1064",-0.020695136860013,0.419302105903625,-0.000222222222222222
"1065",-0.0120571851730347,0.638036251068115,-0.00012779552715655
"1066",-0.00196152948774397,0.939109861850739,0
"1067",0.0107257403433323,0.675614356994629,0.000113851992409866
"1068",0.0231224484741688,0.366864919662476,0.00024390243902439
"1069",0.0321994721889496,0.208858728408813,0.000359477124183008
"1070",0.0506472922861576,0.0480775833129883,0.000573951434878588
"1071",0.0517937354743481,0.0432343482971191,0.000576923076923076
"1072",0.0463756136596203,0.0703052282333374,0.000495049504950495
"1073",0.0400596112012863,0.117987513542175,0.000412147505422993
"1074",0.0194216333329678,0.448552966117859,0.000191693290734824
"1075",0.0172922350466251,0.49985945224762,0.000165289256198347
"1076",0.0187724754214287,0.463909864425659,0.000176767676767677
"1077",0.0187808554619551,0.463704824447632,0.000177619893428063
"1078",0.0156419556587934,0.541683673858643,0.000145719489981785
"1079",0.0135850682854652,0.596104979515076,0.000129870129870129
"1080",0.0114471325650811,0.655196666717529,0.000106837606837606
"1081",0.0134469894692302,0.599843502044678,0.000124223602484472
"1082",0.0167433638125658,0.513643264770508,0.000145833333333334
"1083",0.0243908949196339,0.341267824172974,0.000212765957446813
"1084",0.0184395965188742,0.471955299377441,0.000151515151515152
"1085",0.00780075043439865,0.760967969894409,5.93471810089021e-05
"1086",-0.00344986305572093,0.893056392669678,-2.19780219780225e-05
"1087",0.00374339241534472,0.884016513824463,2.25225225225225e-05
"1088",-0.00398514233529568,0.876583218574524,-2.45098039215687e-05
"1089",-0.025937482714653,0.311665177345276,-0.000189393939393939
"1090",-0.0387360118329525,0.130757406353951,-0.000277777777777778
"1091",-0.0406337417662144,0.112930916249752,-0.000289156626506024
"1092",-0.0411203131079674,0.108713395893574,-0.000276816608996539
"1093",-0.0330469571053982,0.197447389364243,-0.000216049382716049
"1094",-0.0221629682928324,0.387399911880493,-0.000140350877192983
"1095",-0.00549086323007941,0.830528199672699,-3.33333333333334e-05
"1096",0.0057329791598022,0.823187589645386,3.40715502555367e-05
"1097",0.0152277825400233,0.552656888961792,9.80392156862746e-05
"1098",0.0256552249193192,0.31708550453186,0.000164609053497943
"1099",0.0385782979428768,0.132392883300781,0.00025
"1100",0.0431460067629814,0.0923912525177002,0.000280210157618214
"1101",0.0407478101551533,0.111940622329712,0.00027027027027027
"1102",0.0398212224245071,0.120377421379089,0.000269413629160063
"1103",0.0658675581216812,0.0101855993270874,0.00045045045045045
"1104",0.0792063176631927,0.00200343132019043,0.000555555555555556
"1105",0.0751183703541756,0.00338542461395264,0.000541871921182266
"1106",0.0671469122171402,0.00880742073059082,0.000490654205607477
"1107",0.0718870908021927,0.00504434108734131,0.00052219321148825
"1108",0.0764283314347267,0.00286960601806641,0.000557275541795665
"1109",0.0707330703735352,0.00579023361206055,0.000526315789473685
"1110",0.0694446116685867,0.00674617290496826,0.000526315789473685
"1111",0.0719881504774094,0.0049738883972168,0.000555555555555556
"1112",0.0748735144734383,0.00348591804504395,0.000570175438596492
"1113",0.0796977132558823,0.00187361240386963,0.000603773584905661
"1114",0.0879434049129486,0.00060117244720459,0.000666666666666665
"1115",0.0952511355280876,0.000202298164367676,0.000731707317073171
"1116",0.104316100478172,4.70876693725586e-05,0.000822784810126582
"1117",0.105774655938148,3.68356704711914e-05,0.00083743842364532
"1118",0.103365629911423,5.50746917724609e-05,0.000819672131147553
"1119",0.102842286229134,6.00814819335938e-05,0.000818965517241379
"1120",0.112703137099743,1.09672546386719e-05,0.000894736842105264
"1121",0.123509772121906,1.43051147460938e-06,0.000973782771535581
"1122",0.130550786852837,3.57627868652344e-07,0.00100456621004566
"1123",-0.0449023395776749,0.0797343030571938,-0.000468429735234216
"1124",1,1,NA
"1125",-0.044566810131073,0.0819868892431259,-0.000446927374301676
"1126",-0.042401410639286,0.0979975089430809,-0.000408805031446542
"1127",-0.0350826755166054,0.170966058969498,-0.000333333333333334
"1128",-0.0315119400620461,0.218838155269623,-0.000295566502463054
"1129",-0.0300526153296232,0.240895569324493,-0.000285714285714288
"1130",-0.0259324442595243,0.311586737632751,-0.000242914979757083
"1131",-0.0199171975255013,0.437053143978119,-0.000189873417721515
"1132",-0.012739934027195,0.619166851043701,-0.000119047619047622
"1133",-0.00429828790947795,0.866910517215729,-3.83141762452116e-05
"1134",0.00756189879029989,0.768028497695923,7.37100737100738e-05
"1135",0.021474564447999,0.402075290679932,0.000216110019646366
"1136",0.0277325306087732,0.2791508436203,0.000287206266318539
"1137",0.0278976708650589,0.276319980621338,0.00028322440087146
"1138",0.0222819782793522,0.384636402130127,0.000209059233449478
"1139",0.0108693400397897,0.671559810638428,9.70873786407757e-05
"1140",-0.00545014813542366,0.831709980964661,-4.40528634361244e-05
"1141",-0.00379877630621195,0.882290303707123,-2.75482093663912e-05
"1142",-0.0030099016148597,0.906641721725464,-1.8018018018018e-05
"1143",-0.00159982219338417,0.950359523296356,0
"1144",-0.00458369869738817,0.858181595802307,-3.42465753424658e-05
"1145",-0.00501038506627083,0.845121562480927,-3.96825396825388e-05
"1146",-0.00159115670248866,0.950627565383911,0
"1147",-0.00183259334880859,0.943126261234283,0
"1148",-0.00555884372442961,0.828429758548737,-4.04858299595142e-05
"1149",-0.0129838902503252,0.612537324428558,-9.98003992015973e-05
"1150",-0.0222649853676558,0.385095715522766,-0.000168350168350168
"1151",-0.0283461008220911,0.268817663192749,-0.000212765957446809
"1152",-0.0376280769705772,0.142136573791504,-0.000276923076923076
"1153",-0.0378059558570385,0.140271991491318,-0.000276243093922652
"1154",-0.0336362831294537,0.189495041966438,-0.000240174672489083
"1155",-0.0276526100933552,0.280795156955719,-0.000189003436426117
"1156",-0.021762702614069,0.396050870418549,-0.000138888888888889
"1157",-0.0120670301839709,0.638032615184784,-7.73694390715668e-05
"1158",-0.00330023583956063,0.897714138031006,0
"1159",0.0024635901208967,0.923593997955322,0
"1160",0.0156134329736233,0.542683720588684,9.21658986175116e-05
"1161",0.0248811412602663,0.33187460899353,0.000155038759689922
"1162",0.0416263788938522,0.104477524757385,0.000263157938596491
"1163",0.0542720668017864,0.0343002080917358,0.000351758793969849
"1164",0.0548708364367485,0.0323486328125,0.000349462365591398
"1165",0.0621284693479538,0.0153751373291016,0.000396825396825397
"1166",0.0738570690155029,0.00396525859832764,0.000491400491400491
"1167",0.0826281756162643,0.00126934051513672,0.000550161812297735
"1168",0.0924513339996338,0.000310420989990234,0.000615942028985507
"1169",0.103471465408802,5.43594360351562e-05,0.000701754385964912
"1170",0.104893505573273,4.27961349487305e-05,0.000730837789661319
"1171",0.10400915145874,4.9591064453125e-05,0.000739030023094688
"1172",0.0985484719276428,0.000120759010314941,0.000702179176755448
"1173",0.0974501147866249,0.000143527984619141,0.000695970695970696
"1174",0.0944428220391273,0.000229120254516602,0.000676982591876209
"1175",0.0879895687103271,0.000597357749938965,0.000638297872340425
"1176",0.0842305868864059,0.001015305519104,0.000612244897959184
"1177",0.0855771824717522,0.000841617584228516,0.000638888888888889
"1178",0.0920475125312805,0.000329256057739258,0.0006875
"1179",0.0981806963682175,0.000127911567687988,0.000729166666666666
"1180",0.101043537259102,8.08238983154297e-05,0.000757575757575758
"1181",0.103781685233116,5.14984130859375e-05,0.000784313725490196
"1182",0.113793320953846,9.05990600585938e-06,0.000859872611464968
"1183",0.124335207045078,1.19209289550781e-06,0.000942857142857142
"1184",0.114512607455254,7.98702239990234e-06,0.000860215053763441
"1185",0.105130948126316,4.11272048950195e-05,0.000791245791245791
"1186",0.110060341656208,1.75237655639648e-05,0.00082901554404145
"1187",0.115658022463322,6.43730163574219e-06,0.000858725761772853
"1188",0.119586639106274,3.09944152832031e-06,0.000869565217391305
"1189",-0.0372253619134426,0.146391049027443,-0.000308641975308641
"1190",-0.043652668595314,0.0885487720370293,-0.000360360360360361
"1191",-0.0419867485761642,0.10135480761528,-0.000348432055749128
"1192",-0.0393226854503155,0.124987237155437,-0.000316666666666666
"1193",-0.0329315960407257,0.198799341917038,-0.000277777777777778
"1194",-0.0328445285558701,0.200035929679871,-0.000278422273781903
"1195",-0.0337135158479214,0.188363626599312,-0.000289855072463775
"1196",-0.0339000187814236,0.185944706201553,-0.000297239915074309
"1197",-0.0321484208106995,0.209711611270905,-0.000281690140845071
"1198",-0.029144924134016,0.255433738231659,-0.000259259259259259
"1199",-0.0168478526175022,0.510936617851257,-0.00016
"1200",-0.00884174276143312,0.730149388313293,-8.23045267489703e-05
"1201",-0.00390610983595252,0.878971815109253,-3.37837837837838e-05
"1202",0.00368636474013329,0.885743856430054,3.08641975308649e-05
"1203",0.00379406311549246,0.882423162460327,2.98507462686567e-05
"1204",-0.00300070713274181,0.906908631324768,-2.38663484486879e-05
"1205",-0.0211634486913681,0.409008622169495,-0.000185185185185185
"1206",-0.0349838882684708,0.172283053398132,-0.000294117647058823
"1207",-0.0353813618421555,0.16746823489666,-0.000285714285714286
"1208",-0.0354509651660919,0.166641235351562,-0.000272727272727273
"1209",-0.0309103988111019,0.227919459342957,-0.000229885057471264
"1210",-0.0294529516249895,0.250543415546417,-0.000230905861456483
"1211",-0.0234270114451647,0.360730588436127,-0.000187110187110187
"1212",-0.0233760755509138,0.361792027950287,-0.000185185185185185
"1213",-0.0373787805438042,0.144761219620705,-0.000283333333333334
"1214",-0.0485117956995964,0.0584161505103111,-0.000365853658536586
"1215",-0.0522148013114929,0.0416405349969864,-0.000381679389312977
"1216",-0.0495486557483673,0.0532226227223873,-0.000355029585798816
"1217",-0.0412832573056221,0.107275359332561,-0.000299003322259136
"1218",-0.0587308742105961,0.0219730343669653,-0.000414507772020725
"1219",-0.0561633929610252,0.0284600555896759,-0.000392156862745096
"1220",-0.0339580774307251,0.185328036546707,-0.000233644859813084
"1221",-0.0367164835333824,0.152083471417427,-0.00025
"1222",-0.0275944881141186,0.281846880912781,-0.000177865612648221
"1223",-0.00980571378022432,0.702251315116882,-5.94059405940595e-05
"1224",0.00636292481794953,0.804124355316162,3.7243947858473e-05
"1225",0.0141662769019604,0.580679893493652,8.7912087912088e-05
"1226",0.0229673702269793,0.370445251464844,0.000151515151515151
"1227",0.0284295454621315,0.267578363418579,0.000188679245283019
"1228",0.0375673361122608,0.142911911010742,0.000247349823321555
"1229",0.0394833013415337,0.123778939247131,0.000254041570438799
"1230",0.0380856059491634,0.137694835662842,0.000246913580246914
"1231",0.0386975631117821,0.131470441818237,0.000254237288135593
"1232",0.0453503914177418,0.0770716667175293,0.000315789473684211
"1233",0.0555083081126213,0.0303887128829956,0.00039568345323741
"1234",0.0621870681643486,0.0152962207794189,0.000447427293064877
"1235",0.0708280131220818,0.00573360919952393,0.000526315789473684
"1236",0.0770321935415268,0.00265944004058838,0.000561330561330561
"1237",0.0822155624628067,0.00133895874023438,0.000585241730279898
"1238",0.086828924715519,0.000705718994140625,0.000612244897959184
"1239",0.0888032168149948,0.000532031059265137,0.000625000000000001
"1240",0.0874601379036903,0.00064539909362793,0.000625000000000001
"1241",0.0822551622986794,0.00133347511291504,0.000588235294117647
"1242",0.0766765028238297,0.00277960300445557,0.000535714285714286
"1243",0.0766335278749466,0.00279641151428223,0.000537634408602151
"1244",0.0851998552680016,0.000890254974365234,0.000598290598290598
"1245",0.0902222692966461,0.000432133674621582,0.000638297872340425
"1246",0.087912380695343,0.000604510307312012,0.000632911392405063
"1247",0.0904246047139168,0.000419139862060547,0.000652173913043478
"1248",0.100538313388824,8.76188278198242e-05,0.000725190839694656
"1249",0.1107127815485,1.56164169311523e-05,8e-04
"1250",0.100043244659901,9.50098037719727e-05,0.000725806451612903
"1251",0.0872553437948227,0.000664353370666504,0.000628465804066543
"1252",0.0878239497542381,0.000612735748291016,0.000625
"1253",0.0911589413881302,0.000376105308532715,0.000632911392405064
"1254",0.0982362627983093,0.000127077102661133,0.000666666666666666
"1255",-0.0146921360865235,0.566586971282959,-0.000116054158607351
"1256",-0.0250809360295534,0.327867567539215,-2e-04
"1257",-0.0271018762141466,0.290360689163208,-0.000218978102189776
"1258",-0.0259277392178774,0.311746835708618,-0.000225303292894281
"1259",-0.0258267223834991,0.313601911067963,-0.000229885057471265
"1260",-0.0293537732213736,0.252073466777802,-0.000262172284644195
"1261",-0.0340713150799274,0.183715656399727,-0.000296846011131725
"1262",-0.0384087525308132,0.133959800004959,-0.000332409972299169
"1263",-0.0400412492454052,0.118185274302959,-0.000342857142857143
"1264",-0.035091158002615,0.170964643359184,-0.000306513409961686
"1265",-0.0285460762679577,0.265338242053986,-0.00025089605734767
"1266",-0.0267300922423601,0.296936452388763,-0.000246913580246913
"1267",-0.0243850573897362,0.34135365486145,-0.000219298245614035
"1268",-0.017175080254674,0.502856731414795,-0.000153061224489796
"1269",-0.01215835288167,0.635273635387421,-0.00010752688172043
"1270",-0.0182768441736698,0.475800096988678,-0.000158730158730159
"1271",-0.0390796847641468,0.127321854233742,-0.000334728033472803
"1272",-0.0489392280578613,0.0561908558011055,-0.000410958904109589
"1273",-0.0466539785265923,0.0687271058559418,-0.000384615384615385
"1274",-0.0476492866873741,0.0630398318171501,-0.000372340425531915
"1275",-0.0451914109289646,0.0779278129339218,-0.000338983050847458
"1276",-0.0394841320812702,0.12358333915472,-0.000280898876404494
"1277",-0.0373695008456707,0.145078897476196,-0.00027906976744186
"1278",-0.0484095774590969,0.05893325060606,-0.000403225806451613
"1279",-0.0564553029835224,0.027618832886219,-0.000453074433656958
"1280",-0.0582415573298931,0.0230672899633646,-0.000465686274509804
"1281",-0.0607149787247181,0.0178492292761803,-0.000477326968973747
"1282",-0.0482990890741348,0.0595445893704891,-0.000368098159509202
"1283",-0.0358163826167583,0.162399724125862,-0.000274442538593482
"1284",-0.0407907664775848,0.11159873008728,-0.000294117647058824
"1285",-0.0297077856957912,0.246674597263336,-0.000199203187250996
"1286",-0.0187705550342798,0.46460223197937,-0.000104166666666667
"1287",-0.0154896844178438,0.54664421081543,-6.17283950617285e-05
"1288",-0.0148827824741602,0.562634646892548,-5.43478260869566e-05
"1289",-0.0119873629882932,0.641191482543945,-2.79329608938548e-05
"1290",-0.00883215386420488,0.731782197952271,0
"1291",-0.00398737471550703,0.877488017082214,0
"1292",0.00610585417598486,0.814184904098511,0
"1293",0.00684331264346838,0.793084979057312,0
"1294",0.012483112514019,0.633011817932129,0
"1295",0.0154006695374846,0.556000590324402,0
"1296",0.0119296973571181,0.647745728492737,0
"1297",0.014811891131103,0.569362163543701,0
"1298",0.0165321752429008,0.524282932281494,0
"1299",0.0219255648553371,0.397556781768799,0
"1300",0.0284247249364853,0.271609663963318,4.42477876106195e-05
"1301",0.0330790914595127,0.198207259178162,0.000176767676767677
"1302",0.039423231035471,0.12415874004364,0.000296296296296297
"1303",0.0496560148894787,0.0527267456054688,0.000367647058823529
"1304",0.0523628816008568,0.0410871505737305,0.00037122969837587
"1305",0.0485119856894016,0.0584380626678467,0.000343642611683849
"1306",0.0491681918501854,0.0551145076751709,0.000344827586206896
"1307",0.0508079789578915,0.0475077629089355,0.000354166666666667
"1308",0.0531263127923012,0.0382405519485474,0.000365853658536583
"1309",0.0666207522153854,0.00936102867126465,0.000459770114942529
"1310",0.0725511461496353,0.00465822219848633,0.000504201680672268
"1311",0.0706792175769806,0.00583505630493164,0.000496894409937888
"1312",0.0682295486330986,0.00777924060821533,0.000482455701754386
"1313",0.0669516995549202,0.00900936126708984,0.000479041916167665
"1314",0.0730634704232216,0.00437021255493164,0.000520833333333333
"1315",0.0720372945070267,0.00494527816772461,0.000512295081967213
"1316",0.0608491078019142,0.0176149606704712,0.000429594272076372
"1317",0.0482363738119602,0.0598864555358887,0.00032967032967033
"1318",0.0506952106952667,0.0479811429977417,0.000340909090909091
"1319",0.0639812722802162,0.0125625133514404,0.000428265524625268
"1320",0.0617389380931854,0.0160280466079712,0.00041501976284585
"1321",0.0121595077216625,0.635273694992065,9.67741935483872e-05
"1322",-0.00216475175693631,0.93282026052475,0
"1323",-0.0106674581766129,0.677336573600769,-8.92857142857124e-05
"1324",-0.0172036662697792,0.50210702419281,-0.000152091254752852
"1325",-0.0213118381798267,0.405675947666168,-0.000194444444444445
"1326",-0.0269197188317776,0.293596923351288,-0.000241935483870967
"1327",-0.0342524088919163,0.181396394968033,-0.000290697674418605
"1328",-0.0419619679450989,0.101565405726433,-0.000344827586206897
"1329",-0.0526570528745651,0.0399346873164177,-0.00041958041958042
"1330",-0.0513733252882957,0.0450394973158836,-0.000416666666666667
"1331",-0.0473219864070415,0.0648261308670044,-0.000393700787401575
"1332",-0.0473661758005619,0.0646533444523811,-0.000389972144846796
"1333",-0.0375330150127411,0.143189325928688,-0.0003125
"1334",-0.0285831913352013,0.265038013458252,-0.000222222222222222
"1335",-0.0333855040371418,0.193709120154381,-0.000208333333333333
"1336",-0.0425350293517113,0.0989314392209053,-0.000187617260787993
"1337",-0.0560162402689457,0.0299976840615273,-0.000224358974358975
"1338",-0.0537284910678864,0.0377705730497837,-0.000165094339622642
"1339",-0.0475983917713165,0.0675675794482231,-4e-05
"1340",-0.050746314227581,0.0526628158986568,0
"1341",-0.0524505823850632,0.0468504764139652,0
"1342",-0.0532057322561741,0.0447096489369869,0
"1343",-0.0569086745381355,0.0307728853076696,0
"1344",-0.0671733766794205,0.00929475855082273,-0.000239043824701195
"1345",-0.0572324395179749,0.0264411196112633,-0.000225806451612903
"1346",-0.0556289963424206,0.0314852483570576,-0.000165745856353591
"1347",-0.0527964197099209,0.0421508997678757,-7.81250000000001e-05
"1348",-0.0406915359199047,0.120626956224442,0
"1349",-0.0262052118778229,0.322144746780396,0
"1350",-0.0287259910255671,0.279362618923187,0
"1351",-0.0223216023296118,0.400471806526184,0
"1352",-0.0183714348822832,0.489313900470734,0
"1353",-0.0134732387959957,0.612246930599213,0
"1354",-0.0141403069719672,0.595564246177673,0
"1355",-0.0151364002376795,0.569938898086548,0
"1356",-0.0162371471524239,0.541701316833496,0
"1357",-0.0087408097460866,0.743428230285645,0
"1358",-0.00721863145008683,0.787595808506012,0
"1359",-0.00520878518000245,0.846020817756653,0
"1360",-0.000405632657930255,0.988049626350403,0
"1361",-0.00312007172033191,0.90693324804306,0
"1362",-0.00537418574094772,0.840126156806946,0
"1363",-0.00374094466678798,0.88826858997345,0
"1364",0.000494005100335926,0.985281229019165,0
"1365",0.000121491146273911,0.996467113494873,0
"1366",0.00737658329308033,0.778493165969849,0
"1367",0.00887394417077303,0.732418417930603,0
"1368",0.0117625780403614,0.647775530815125,0
"1369",0.0208149142563343,0.417248487472534,0.000125786163522013
"1370",0.020908473059535,0.414945602416992,0.000138888888888889
"1371",0.0221440307796001,0.387857437133789,0.000154320987654321
"1372",0.0237637534737587,0.354213953018188,0.000163934426229508
"1373",0.0304416939616203,0.235265016555786,0.000204081632653061
"1374",0.0363805629312992,0.155968070030212,0.000254545454545455
"1375",0.0405409447848797,0.113810777664185,0.000298507462686567
"1376",0.0458774231374264,0.0735452175140381,0.000334448160535117
"1377",0.0439219363033772,0.0867340564727783,0.000318627450980392
"1378",0.0382025241851807,0.136241555213928,0.000275862068965517
"1379",0.0325325764715672,0.204499244689941,0.000235546038543897
"1380",0.0331662222743034,0.195870757102966,0.000244897959183673
"1381",0.0398891121149063,0.119773864746094,0.000290456431535269
"1382",0.0393960699439049,0.124523758888245,0.000273972602739726
"1383",0.0292779337614775,0.253666520118713,0.000200573065902578
"1384",0.0302457567304373,0.238388538360596,0.000202839756592292
"1385",0.0302101951092482,0.238800406455994,0.00020066889632107
"1386",0.0261773858219385,0.307336091995239,0.000173913043478261
